--> Angle-of-Arrival Data Log <--
Timestamp, Angle(deg)
16:53:31.267777,9
16:53:31.315659,10
16:53:31.331633,10
16:53:31.347436,11
16:53:31.363292,11
16:53:31.364099,11
16:53:31.427184,11
16:53:31.428055,11
16:53:31.443707,11
16:53:31.459841,11
16:53:31.475783,12
16:53:31.491674,12
16:53:31.539656,12
16:53:31.555667,12
16:53:31.571528,13
16:53:31.619543,13
16:53:31.667573,13
16:53:31.715622,14
16:53:31.763789,14
16:53:31.779614,15
16:53:31.827602,16
16:53:31.875703,17
16:53:31.923609,17
16:53:31.971594,18
16:53:32.019525,19
16:53:32.067487,21
16:53:32.115639,21
16:53:32.163509,23
16:53:32.211523,24
16:53:32.259623,25
16:53:32.307533,26
16:53:32.323613,27
16:53:32.371510,27
16:53:32.387569,28
16:53:32.435486,28
16:53:32.451620,29
16:53:32.499601,30
16:53:32.515773,31
16:53:32.531658,31
16:53:32.579489,31
16:53:32.596138,31
16:53:32.611388,31
16:53:32.627327,32
16:53:32.629395,32
16:53:32.643931,31
16:53:32.691544,31
16:53:32.739496,31
16:53:32.787469,31
16:53:32.803533,30
16:53:32.851650,29
16:53:32.899512,29
16:53:32.915702,29
16:53:32.931531,29
16:53:32.947684,29
16:53:32.963808,29
16:53:32.979720,29
16:53:32.995449,29
16:53:33.011511,28
16:53:33.027821,28
16:53:33.029349,28
16:53:33.043628,28
16:53:33.059640,28
16:53:33.107409,28
16:53:33.123561,28
16:53:33.139463,28
16:53:33.155666,27
16:53:33.171657,27
16:53:33.187332,27
16:53:33.203146,27
16:53:33.204053,28
16:53:33.219710,28
16:53:33.235500,28
16:53:33.252025,28
16:53:33.299435,28
16:53:33.315528,29
16:53:33.363501,29
16:53:33.379788,30
16:53:33.427434,31
16:53:33.475543,31
16:53:33.491484,32
16:53:33.539662,33
16:53:33.587409,34
16:53:33.635428,35
16:53:33.683379,35
16:53:33.731391,36
16:53:33.779506,36
16:53:33.827415,37
16:53:33.875798,34
16:53:33.923343,33
16:53:33.971369,31
16:53:34.019346,30
16:53:34.035597,29
16:53:34.083383,27
16:53:34.131409,25
16:53:34.179423,23
16:53:34.227524,21
16:53:34.290937,18
16:53:34.338989,16
16:53:34.387090,14
16:53:34.402954,15
16:53:34.405181,15
16:53:34.419692,14
16:53:34.435865,15
16:53:34.483475,15
16:53:34.531362,15
16:53:34.579364,16
16:53:34.627392,15
16:53:34.675277,17
16:53:34.723469,19
16:53:34.771336,20
16:53:34.819334,22
16:53:34.882898,23
16:53:34.931017,26
16:53:34.979130,28
16:53:35.027141,30
16:53:35.075167,32
16:53:35.123206,34
16:53:35.171386,37
16:53:35.219254,40
16:53:35.235278,39
16:53:35.283263,39
16:53:35.299117,38
16:53:35.314882,38
16:53:35.363153,37
16:53:35.365824,38
16:53:35.379621,37
16:53:35.395668,37
16:53:35.443390,37
16:53:35.459535,36
16:53:35.475438,36
16:53:35.491496,37
16:53:35.539227,37
16:53:35.587235,37
16:53:35.603394,37
16:53:35.651396,38
16:53:35.699307,38
16:53:35.747285,38
16:53:35.795381,38
16:53:35.811400,38
16:53:35.827518,38
16:53:35.875339,39
16:53:35.891337,40
16:53:35.907126,40
16:53:35.955214,41
16:53:35.971088,40
16:53:35.986840,40
16:53:35.987637,41
16:53:36.035247,42
16:53:36.098819,43
16:53:36.101711,43
16:53:36.115307,42
16:53:36.132224,42
16:53:36.148145,42
16:53:36.195188,42
16:53:36.211276,42
16:53:36.259351,42
16:53:36.275276,42
16:53:36.323180,41
16:53:36.339327,41
16:53:36.387276,41
16:53:36.435464,40
16:53:36.451270,39
16:53:36.499289,39
16:53:36.547291,38
16:53:36.563252,38
16:53:36.611179,38
16:53:36.627500,38
16:53:36.675168,38
16:53:36.723158,38
16:53:36.739085,38
16:53:36.755081,38
16:53:36.770888,38
16:53:36.771683,38
16:53:36.787214,38
16:53:36.835225,38
16:53:36.883436,37
16:53:36.931524,37
16:53:36.947288,38
16:53:36.963348,38
16:53:36.979557,38
16:53:37.027155,38
16:53:37.043529,39
16:53:37.059371,39
16:53:37.107303,40
16:53:37.123364,40
16:53:37.139494,40
16:53:37.155685,40
16:53:37.203017,40
16:53:37.218922,40
16:53:37.219705,40
16:53:37.235281,40
16:53:37.283179,40
16:53:37.299678,40
16:53:37.315436,40
16:53:37.363218,40
16:53:37.411348,41
16:53:37.427644,41
16:53:37.475100,41
16:53:37.491262,41
16:53:37.507277,41
16:53:37.555083,41
16:53:37.571333,41
16:53:37.587357,42
16:53:37.603239,42
16:53:37.618834,41
16:53:37.666869,41
16:53:37.682741,41
16:53:37.683615,40
16:53:37.731097,40
16:53:37.747267,39
16:53:37.763446,39
16:53:37.779926,40
16:53:37.795231,39
16:53:37.843262,39
16:53:37.859261,39
16:53:37.875298,39
16:53:37.891026,39
16:53:37.906865,39
16:53:37.922776,39
16:53:37.923606,38
16:53:37.939286,38
16:53:37.987157,38
16:53:38.003177,38
16:53:38.051357,37
16:53:38.099078,37
16:53:38.115155,38
16:53:38.131226,38
16:53:38.179082,39
16:53:38.227203,39
16:53:38.243189,39
16:53:38.259166,40
16:53:38.275134,40
16:53:38.323128,40
16:53:38.339010,40
16:53:38.354870,40
16:53:38.370680,40
16:53:38.371462,41
16:53:38.387172,41
16:53:38.403224,41
16:53:38.419189,41
16:53:38.435178,40
16:53:38.451214,40
16:53:38.466996,41
16:53:38.515070,42
16:53:38.531292,41
16:53:38.546823,41
16:53:38.594884,40
16:53:38.642984,40
16:53:38.658676,40
16:53:38.659468,40
16:53:38.675499,40
16:53:38.691158,40
16:53:38.707182,40
16:53:38.755227,40
16:53:38.771077,40
16:53:38.787115,41
16:53:38.803239,41
16:53:38.850970,41
16:53:38.899012,41
16:53:38.947240,41
16:53:38.995080,42
16:53:39.011242,42
16:53:39.027088,42
16:53:39.043133,42
16:53:39.058699,43
16:53:39.106775,43
16:53:39.154880,45
16:53:39.202972,45
16:53:39.218847,45
16:53:39.234531,45
16:53:39.235309,46
16:53:39.283117,46
16:53:39.299326,47
16:53:39.315627,46
16:53:39.331269,46
16:53:39.347130,46
16:53:39.395076,45
16:53:39.443120,45
16:53:39.459007,45
16:53:39.475165,45
16:53:39.522932,43
16:53:39.570913,42
16:53:39.587334,42
16:53:39.602852,41
16:53:39.619271,42
16:53:39.634524,42
16:53:39.682717,41
16:53:39.686897,41
16:53:39.699088,40
16:53:39.746937,40
16:53:39.763267,39
16:53:39.810966,39
16:53:39.827174,38
16:53:39.843180,38
16:53:39.859000,38
16:53:39.875067,38
16:53:39.890955,39
16:53:39.938943,39
16:53:39.954882,39
16:53:39.970726,39
16:53:40.018791,40
16:53:40.066854,41
16:53:40.114933,40
16:53:40.162916,40
16:53:40.178718,40
16:53:40.195432,40
16:53:40.242662,40
16:53:40.258529,40
16:53:40.259440,40
16:53:40.274994,40
16:53:40.291039,40
16:53:40.339039,40
16:53:40.354981,40
16:53:40.371014,40
16:53:40.386984,40
16:53:40.435097,39
16:53:40.451196,38
16:53:40.498927,38
16:53:40.514921,37
16:53:40.562859,37
16:53:40.578851,37
16:53:40.594530,36
16:53:40.597986,37
16:53:40.658461,36
16:53:40.706619,35
16:53:40.754557,34
16:53:40.757300,33
16:53:40.770971,33
16:53:40.818873,32
16:53:40.835306,32
16:53:40.850970,32
16:53:40.867016,32
16:53:40.883108,32
16:53:40.899118,32
16:53:40.914946,33
16:53:40.962850,33
16:53:40.978665,33
16:53:40.994604,33
16:53:41.042533,33
16:53:41.058400,33
16:53:41.059177,33
16:53:41.074918,33
16:53:41.091013,33
16:53:41.138946,33
16:53:41.186795,34
16:53:41.234803,33
16:53:41.251031,33
16:53:41.298879,33
16:53:41.315076,33
16:53:41.330883,33
16:53:41.346874,32
16:53:41.363107,32
16:53:41.378856,32
16:53:41.426889,32
16:53:41.474777,31
16:53:41.490634,30
16:53:41.506576,30
16:53:41.507509,30
16:53:41.522903,30
16:53:41.538974,30
16:53:41.586824,30
16:53:41.603158,30
16:53:41.618915,30
16:53:41.635240,29
16:53:41.650810,29
16:53:41.698903,30
16:53:41.714773,31
16:53:41.762951,31
16:53:41.778651,31
16:53:41.794693,31
16:53:41.795608,31
16:53:41.811105,32
16:53:41.827804,32
16:53:41.842986,31
16:53:41.858893,32
16:53:41.874885,32
16:53:41.890908,32
16:53:41.938772,32
16:53:41.954689,32
16:53:41.970541,33
16:53:42.018596,33
16:53:42.034340,33
16:53:42.035275,33
16:53:42.050852,34
16:53:42.066895,33
16:53:42.114958,33
16:53:42.130920,33
16:53:42.146853,32
16:53:42.163227,32
16:53:42.210776,32
16:53:42.258835,31
16:53:42.274922,30
16:53:42.322742,29
16:53:42.370737,29
16:53:42.418809,26
16:53:42.466808,22
16:53:42.515022,21
16:53:42.562899,18
16:53:42.610781,17
16:53:42.658794,15
16:53:42.706861,13
16:53:42.754778,11
16:53:42.803041,10
16:53:42.851012,8
16:53:42.866758,8
16:53:42.914691,8
16:53:42.930767,8
16:53:42.946883,9
16:53:42.994731,9
16:53:43.042766,10
16:53:43.090689,11
16:53:43.138712,12
16:53:43.186762,13
16:53:43.234712,14
16:53:43.282881,17
16:53:43.330720,21
16:53:43.378794,24
16:53:43.426654,26
16:53:43.474768,28
16:53:43.522709,30
16:53:43.586173,32
16:53:43.634280,35
16:53:43.682358,37
16:53:43.731509,40
16:53:43.778654,41
16:53:43.794668,42
16:53:43.842432,42
16:53:43.858248,42
16:53:43.906291,42
16:53:43.907108,42
16:53:43.922822,42
16:53:43.970682,42
16:53:43.986793,42
16:53:44.034590,42
16:53:44.050659,42
16:53:44.066775,42
16:53:44.083093,42
16:53:44.098811,42
16:53:44.114957,41
16:53:44.130755,42
16:53:44.146621,42
16:53:44.194284,42
16:53:44.195506,42
16:53:44.258169,42
16:53:44.306317,38
16:53:44.309546,38
16:53:44.370212,37
16:53:44.418401,37
16:53:44.466266,38
16:53:44.469231,37
16:53:44.482803,38
16:53:44.498707,37
16:53:44.546749,37
16:53:44.562928,37
16:53:44.580218,36
16:53:44.627085,36
16:53:44.642672,36
16:53:44.658789,35
16:53:44.674573,35
16:53:44.722530,35
16:53:44.738432,34
16:53:44.786492,34
16:53:44.802455,33
16:53:44.818216,33
16:53:44.866244,36
16:53:44.869010,36
16:53:44.882873,36
16:53:44.930575,36
16:53:44.946661,35
16:53:44.962677,36
16:53:44.978745,35
16:53:45.026610,35
16:53:45.074515,35
16:53:45.090605,35
16:53:45.106604,36
16:53:45.122621,35
16:53:45.138522,35
16:53:45.154239,36
16:53:45.202392,36
16:53:45.218186,36
16:53:45.266451,36
16:53:45.314414,36
16:53:45.330081,36
16:53:45.330908,37
16:53:45.378477,37
16:53:45.394587,37
16:53:45.410571,38
16:53:45.458451,38
16:53:45.506472,39
16:53:45.522627,39
16:53:45.538575,39
16:53:45.554543,40
16:53:45.570607,40
16:53:45.618680,40
16:53:45.634545,40
16:53:45.650358,41
16:53:45.666262,41
16:53:45.714356,41
16:53:45.730173,41
16:53:45.778167,42
16:53:45.781066,43
16:53:45.794679,43
16:53:45.810670,43
16:53:45.826676,43
16:53:45.874489,43
16:53:45.890585,43
16:53:45.906669,43
16:53:45.922612,43
16:53:45.970484,43
16:53:45.986515,43
16:53:46.002436,43
16:53:46.018328,43
16:53:46.019719,43
16:53:46.034848,43
16:53:46.050723,43
16:53:46.066655,43
16:53:46.114540,41
16:53:46.130663,40
16:53:46.146716,40
16:53:46.162548,40
16:53:46.210449,40
16:53:46.258382,40
16:53:46.306393,39
16:53:46.322670,39
16:53:46.370490,39
16:53:46.418779,37
16:53:46.435194,37
16:53:46.450433,37
16:53:46.466294,37
16:53:46.482053,37
16:53:46.482998,37
16:53:46.498454,36
16:53:46.514541,36
16:53:46.530540,36
16:53:46.546503,36
16:53:46.594387,36
16:53:46.642400,38
16:53:46.658534,38
16:53:46.706401,38
16:53:46.756604,38
16:53:46.802376,38
16:53:46.818438,38
16:53:46.834432,39
16:53:46.882563,39
16:53:46.898436,40
16:53:46.946472,42
16:53:46.994416,42
16:53:47.010397,42
16:53:47.026297,42
16:53:47.041922,42
16:53:47.090118,43
16:53:47.093731,43
16:53:47.106477,44
16:53:47.122600,44
16:53:47.138445,43
16:53:47.186342,44
16:53:47.202693,44
16:53:47.250371,43
16:53:47.266475,42
16:53:47.314314,42
16:53:47.330529,41
16:53:47.346420,41
16:53:47.394358,41
16:53:47.410268,40
16:53:47.426205,40
16:53:47.474209,39
16:53:47.490082,39
16:53:47.490979,39
16:53:47.506448,39
16:53:47.524543,39
16:53:47.570406,39
16:53:47.586518,39
16:53:47.602435,39
16:53:47.618579,39
16:53:47.634549,39
16:53:47.650290,39
16:53:47.698329,39
16:53:47.714186,40
16:53:47.730142,40
16:53:47.731015,40
16:53:47.746383,40
16:53:47.794286,40
16:53:47.810420,41
16:53:47.826506,41
16:53:47.842405,41
16:53:47.858386,41
16:53:47.874396,41
16:53:47.890249,41
16:53:47.938323,41
16:53:47.954135,41
16:53:47.969937,41
16:53:47.970784,41
16:53:47.986512,42
16:53:48.003025,41
16:53:48.050328,41
16:53:48.066457,41
16:53:48.082366,41
16:53:48.130372,41
16:53:48.146384,42
16:53:48.194270,43
16:53:48.210473,43
16:53:48.261029,43
16:53:48.306300,43
16:53:48.354352,43
16:53:48.370424,43
16:53:48.418485,44
16:53:48.434565,45
16:53:48.482255,45
16:53:48.498326,45
16:53:48.514154,45
16:53:48.529958,45
16:53:48.545827,45
16:53:48.546771,45
16:53:48.594286,46
16:53:48.610320,47
16:53:48.626353,47
16:53:48.642366,47
16:53:48.690259,47
16:53:48.738288,47
16:53:48.754394,47
16:53:48.770304,47
16:53:48.786330,47
16:53:48.802182,47
16:53:48.818016,46
16:53:48.866070,44
16:53:48.914157,44
16:53:48.929966,44
16:53:48.978267,43
16:53:48.994109,42
16:53:49.041947,42
16:53:49.057764,41
16:53:49.105881,41
16:53:49.106730,41
16:53:49.122317,41
16:53:49.138407,40
16:53:49.154428,40
16:53:49.170326,40
16:53:49.186304,40
16:53:49.202296,40
16:53:49.217971,40
16:53:49.233769,40
16:53:49.234568,40
16:53:49.282250,40
16:53:49.298360,40
16:53:49.346228,42
16:53:49.362778,42
16:53:49.378352,42
16:53:49.394281,42
16:53:49.442285,42
16:53:49.458377,43
16:53:49.506191,43
16:53:49.554281,43
16:53:49.570291,43
16:53:49.618383,43
16:53:49.634263,44
16:53:49.682394,44
16:53:49.698299,44
16:53:49.746219,44
16:53:49.764672,44
16:53:49.810265,44
16:53:49.826087,45
16:53:49.842652,44
16:53:49.858300,45
16:53:49.905910,45
16:53:49.906768,46
16:53:49.922265,46
16:53:49.938216,46
16:53:49.986138,45
16:53:50.002492,44
16:53:50.018696,45
16:53:50.034346,45
16:53:50.082124,45
16:53:50.098223,45
16:53:50.114145,45
16:53:50.129970,45
16:53:50.178041,45
16:53:50.193845,45
16:53:50.209789,45
16:53:50.257840,45
16:53:50.305842,45
16:53:50.321653,45
16:53:50.369805,46
16:53:50.371534,46
16:53:50.418343,44
16:53:50.434874,44
16:53:50.450476,44
16:53:50.466340,44
16:53:50.514093,46
16:53:50.530307,46
16:53:50.546315,46
16:53:50.562497,45
16:53:50.578098,45
16:53:50.593856,45
16:53:50.609703,46
16:53:50.657815,44
16:53:50.705841,40
16:53:50.754198,40
16:53:50.801957,40
16:53:50.817781,40
16:53:50.833583,40
16:53:50.834558,40
16:53:50.850303,40
16:53:50.898084,40
16:53:50.946062,41
16:53:50.994038,41
16:53:51.042106,40
16:53:51.105636,40
16:53:51.153717,38
16:53:51.201906,37
16:53:51.249870,34
16:53:51.297839,31
16:53:51.345908,28
16:53:51.393931,25
16:53:51.442059,22
16:53:51.490042,21
16:53:51.506057,21
16:53:51.554025,19
16:53:51.602032,16
16:53:51.650235,13
16:53:51.698046,11
16:53:51.746030,8
16:53:51.794108,6
16:53:51.842057,4
16:53:51.890118,2
16:53:51.938008,0
16:53:51.986038,-4
16:53:52.034032,-7
16:53:52.082017,-9
16:53:52.130087,-11
16:53:52.178031,-12
16:53:52.225969,-14
16:53:52.273977,-16
16:53:52.322066,-17
16:53:52.370262,-19
16:53:52.387230,-18
16:53:52.403047,-18
16:53:52.450001,-18
16:53:52.498049,-18
16:53:52.514107,-18
16:53:52.530052,-18
16:53:52.546044,-18
16:53:52.561861,-19
16:53:52.609900,-20
16:53:52.658106,-21
16:53:52.706006,-20
16:53:52.754048,-18
16:53:52.801974,-16
16:53:52.849980,-14
16:53:52.897962,-13
16:53:52.946013,-11
16:53:52.993963,-10
16:53:53.041932,-8
16:53:53.089961,-7
16:53:53.137967,-5
16:53:53.154103,-5
16:53:53.170239,-6
16:53:53.187115,-6
16:53:53.202021,-5
16:53:53.217627,-5
16:53:53.218651,-6
16:53:53.234094,-6
16:53:53.250073,-6
16:53:53.267282,-5
16:53:53.313973,-5
16:53:53.362002,-5
16:53:53.377996,-6
16:53:53.426008,-7
16:53:53.473910,-8
16:53:53.522001,-9
16:53:53.570175,-7
16:53:53.618023,-4
16:53:53.665904,-2
16:53:53.713911,0
16:53:53.761988,1
16:53:53.809850,3
16:53:53.857871,6
16:53:53.905866,7
16:53:53.953881,9
16:53:54.001825,11
16:53:54.049878,14
16:53:54.097844,16
16:53:54.145816,18
16:53:54.193823,20
16:53:54.241795,23
16:53:54.289815,25
16:53:54.353629,28
16:53:54.401433,31
16:53:54.449501,34
16:53:54.497682,37
16:53:54.545658,37
16:53:54.561475,37
16:53:54.562257,37
16:53:54.577905,37
16:53:54.593907,37
16:53:54.609877,38
16:53:54.625936,38
16:53:54.673838,38
16:53:54.689902,39
16:53:54.707104,39
16:53:54.721748,38
16:53:54.737666,38
16:53:54.753755,38
16:53:54.756929,38
16:53:54.770226,38
16:53:54.785935,38
16:53:54.801926,38
16:53:54.817995,39
16:53:54.833930,39
16:53:54.881813,39
16:53:54.929817,39
16:53:54.945908,39
16:53:54.961686,38
16:53:54.977665,38
16:53:54.993363,38
16:53:55.041442,38
16:53:55.042755,38
16:53:55.057926,38
16:53:55.073883,38
16:53:55.089932,38
16:53:55.105889,38
16:53:55.153848,38
16:53:55.202143,38
16:53:55.249737,38
16:53:55.265911,39
16:53:55.281937,38
16:53:55.297826,38
16:53:55.345808,37
16:53:55.361794,37
16:53:55.377583,37
16:53:55.393367,38
16:53:55.396101,38
16:53:55.411003,37
16:53:55.425976,37
16:53:55.441998,37
16:53:55.458072,37
16:53:55.474123,37
16:53:55.521796,37
16:53:55.537778,36
16:53:55.553917,36
16:53:55.569879,36
16:53:55.571121,36
16:53:55.586029,36
16:53:55.633796,36
16:53:55.649839,36
16:53:55.697750,36
16:53:55.745850,36
16:53:55.793810,36
16:53:55.809844,36
16:53:55.825785,36
16:53:55.873767,36
16:53:55.889855,36
16:53:55.937761,36
16:53:55.986219,36
16:53:56.002056,35
16:53:56.049773,35
16:53:56.065828,35
16:53:56.113719,35
16:53:56.129812,35
16:53:56.145768,35
16:53:56.161549,35
16:53:56.177645,35
16:53:56.193256,36
16:53:56.196044,36
16:53:56.209842,35
16:53:56.225862,35
16:53:56.242094,36
16:53:56.257889,35
16:53:56.274667,36
16:53:56.289544,36
16:53:56.305445,36
16:53:56.321223,36
16:53:56.322602,36
16:53:56.337992,36
16:53:56.385693,36
16:53:56.401895,37
16:53:56.417856,36
16:53:56.433815,36
16:53:56.450082,37
16:53:56.497630,35
16:53:56.545687,34
16:53:56.593702,31
16:53:56.641729,28
16:53:56.689687,27
16:53:56.738944,25
16:53:56.785688,22
16:53:56.833665,19
16:53:56.881706,17
16:53:56.929664,15
16:53:56.977647,12
16:53:57.025877,10
16:53:57.073620,8
16:53:57.121782,5
16:53:57.169720,3
16:53:57.217656,1
16:53:57.265720,0
16:53:57.313684,-2
16:53:57.361621,-4
16:53:57.409620,-7
16:53:57.457800,-8
16:53:57.505733,-9
16:53:57.521773,-8
16:53:57.538023,-8
16:53:57.585617,-9
16:53:57.633586,-9
16:53:57.649661,-8
16:53:57.697612,-8
16:53:57.745718,-8
16:53:57.761734,-8
16:53:57.809640,-8
16:53:57.825732,-8
16:53:57.841704,-7
16:53:57.857524,-8
16:53:57.873414,-8
16:53:57.921387,-8
16:53:57.937178,-8
16:53:57.938239,-9
16:53:57.985684,-9
16:53:58.001745,-9
16:53:58.017794,-9
16:53:58.033725,-10
16:53:58.049857,-9
16:53:58.065699,-9
16:53:58.081606,-9
16:53:58.097413,-9
16:53:58.113365,-10
16:53:58.116161,-10
16:53:58.177173,-10
16:53:58.178025,-10
16:53:58.193672,-10
16:53:58.210100,-10
16:53:58.225996,-10
16:53:58.276025,-10
16:53:58.289616,-10
16:53:58.305669,-10
16:53:58.321691,-9
16:53:58.337526,-9
16:53:58.353285,-10
16:53:58.356984,-10
16:53:58.369816,-10
16:53:58.385605,-9
16:53:58.401851,-10
16:53:58.417781,-10
16:53:58.433641,-10
16:53:58.449583,-10
16:53:58.465382,-10
16:53:58.481206,-9
16:53:58.497032,-9
16:53:58.497846,-9
16:53:58.513634,-9
16:53:58.529620,-9
16:53:58.545616,-9
16:53:58.561620,-9
16:53:58.577628,-9
16:53:58.625682,-9
16:53:58.641440,-9
16:53:58.657382,-9
16:53:58.658280,-9
16:53:58.673617,-9
16:53:58.689726,-8
16:53:58.705701,-8
16:53:58.721586,-8
16:53:58.737548,-8
16:53:58.753612,-8
16:53:58.769276,-8
16:53:58.785161,-9
16:53:58.788803,-9
16:53:58.801674,-9
16:53:58.817564,-8
16:53:58.833618,-8
16:53:58.881537,-8
16:53:58.929494,-8
16:53:58.945655,-9
16:53:58.961790,-9
16:53:58.977639,-9
16:53:59.025468,-9
16:53:59.073634,-9
16:53:59.121449,-8
16:53:59.137453,-8
16:53:59.185429,-7
16:53:59.201508,-7
16:53:59.249471,-6
16:53:59.297395,-7
16:53:59.313367,-6
16:53:59.316431,-7
16:53:59.329589,-6
16:53:59.345529,-6
16:53:59.393498,-6
16:53:59.409715,-6
16:53:59.457432,-6
16:53:59.473529,-6
16:53:59.489588,-6
16:53:59.537444,-6
16:53:59.553498,-6
16:53:59.569311,-5
16:53:59.617475,-4
16:53:59.633199,-5
16:53:59.636199,0
16:53:59.649978,-5
16:53:59.665578,-4
16:53:59.713446,-6
16:53:59.761438,-6
16:53:59.809449,-8
16:53:59.825470,-7
16:53:59.873442,-8
16:53:59.889381,-9
16:53:59.905242,-9
16:53:59.953200,-9
16:53:59.969002,-9
16:53:59.969800,-10
16:54:00.017503,-10
16:54:00.033499,-10
16:54:00.049668,-10
16:54:00.065531,-11
16:54:00.081570,-10
16:54:00.129390,-11
16:54:00.145540,-12
16:54:00.193380,-12
16:54:00.209534,-13
16:54:00.257466,-14
16:54:00.305408,-14
16:54:00.321515,-14
16:54:00.337393,-13
16:54:00.385553,-13
16:54:00.433371,-12
