--> Angle-of-Arrival Data Log <--
Timestamp, Angle(deg)
16:39:29.655583,-20
16:39:29.697452,-21
16:39:29.702595,-23
16:39:29.706860,-26
16:39:29.741058,-28
16:39:29.789150,-32
16:39:29.837027,-34
16:39:29.885228,-37
16:39:29.933127,-41
16:39:29.949184,-40
16:39:29.964933,-40
16:39:30.012718,-40
16:39:30.028979,-40
16:39:30.044707,-40
16:39:30.060615,-40
16:39:30.076608,-40
16:39:30.078109,-39
16:39:30.092862,-39
16:39:30.108933,-39
16:39:30.124828,-39
16:39:30.141001,-39
16:39:30.156799,-39
16:39:30.172914,-39
16:39:30.188518,-39
16:39:30.236646,-39
16:39:30.252337,-39
16:39:30.300405,-39
16:39:30.316258,-40
16:39:30.319760,-40
16:39:30.364641,-40
16:39:30.412690,-40
16:39:30.476286,-40
16:39:30.524284,-40
16:39:30.526741,-39
16:39:30.541087,-40
16:39:30.557132,-39
16:39:30.572827,-40
16:39:30.589070,-40
16:39:30.637193,-40
16:39:30.684653,-39
16:39:30.732695,-36
16:39:30.780632,-35
16:39:30.828657,-35
16:39:30.844787,-35
16:39:30.860910,-35
16:39:30.876734,-35
16:39:30.924670,-35
16:39:30.940690,-35
16:39:30.956689,-34
16:39:31.004750,-34
16:39:31.020561,-34
16:39:31.036511,-33
16:39:31.039814,-33
16:39:31.052895,-33
16:39:31.100627,-33
16:39:31.148664,-33
16:39:31.196734,-33
16:39:31.212886,-33
16:39:31.228970,-33
16:39:31.276646,-34
16:39:31.324646,-37
16:39:31.372603,-38
16:39:31.388691,-38
16:39:31.404767,-38
16:39:31.420754,-38
16:39:31.436728,-38
16:39:31.452648,-38
16:39:31.468612,-38
16:39:31.516710,-38
16:39:31.532499,-39
16:39:31.580397,-39
16:39:31.596355,-39
16:39:31.644402,-39
16:39:31.692395,-39
16:39:31.708406,-40
16:39:31.710960,-39
16:39:31.724904,-40
16:39:31.772688,-40
16:39:31.788990,-40
16:39:31.804855,-41
16:39:31.820890,-41
16:39:31.836835,-40
16:39:31.884932,-41
16:39:31.900858,-41
16:39:31.916760,-41
16:39:31.932655,-42
16:39:31.980412,-42
16:39:31.996262,-42
16:39:31.997064,-43
16:39:32.012738,-43
16:39:32.029632,-43
16:39:32.076576,-43
16:39:32.124619,-42
16:39:32.172603,-40
16:39:32.220529,-40
16:39:32.268732,-39
16:39:32.332124,-37
16:39:32.380359,-35
16:39:32.428238,-34
16:39:32.444128,-34
16:39:32.445343,-33
16:39:32.460732,-33
16:39:32.508536,-33
16:39:32.524682,-32
16:39:32.540812,-32
16:39:32.588586,-32
16:39:32.604764,-32
16:39:32.620654,-32
16:39:32.636499,-32
16:39:32.652578,-32
16:39:32.668176,-32
16:39:32.668982,-32
16:39:32.732196,-34
16:39:32.780398,-35
16:39:32.828309,-36
16:39:32.876277,-37
16:39:32.924376,-40
16:39:32.972441,-41
16:39:33.020485,-43
16:39:33.036560,-43
16:39:33.052361,-43
16:39:33.100244,-43
16:39:33.116040,-44
16:39:33.164134,-44
16:39:33.212233,-44
16:39:33.260343,-44
16:39:33.276094,-44
16:39:33.276965,-44
16:39:33.292865,-44
16:39:33.340541,-44
16:39:33.388472,-44
16:39:33.436457,-44
16:39:33.453005,-43
16:39:33.500429,-43
16:39:33.516831,-42
16:39:33.564551,-42
16:39:33.580555,-41
16:39:33.628465,-41
16:39:33.644612,-41
16:39:33.660685,-41
16:39:33.676578,-40
16:39:33.724513,-40
16:39:33.740525,-39
16:39:33.788664,-39
16:39:33.804464,-39
16:39:33.852486,-38
16:39:33.868914,-37
16:39:33.916523,-37
16:39:33.932265,-36
16:39:33.980381,-35
16:39:34.029067,-35
16:39:34.044334,-35
16:39:34.092267,-34
16:39:34.108108,-34
16:39:34.156443,-34
16:39:34.204409,-33
16:39:34.252309,-33
16:39:34.300340,-31
16:39:34.348341,-28
16:39:34.396544,-26
16:39:34.444502,-23
16:39:34.492366,-21
16:39:34.540384,-19
16:39:34.588388,-18
16:39:34.636357,-15
16:39:34.684371,-15
16:39:34.700502,-15
16:39:34.748479,-15
16:39:34.764829,-15
16:39:34.780576,-14
16:39:34.828347,-14
16:39:34.844403,-13
16:39:34.860357,-14
16:39:34.908323,-14
16:39:34.924184,-14
16:39:34.972069,-15
16:39:34.974604,-16
16:39:35.036484,-18
16:39:35.084273,-20
16:39:35.132085,-22
16:39:35.180083,-24
16:39:35.228546,-27
16:39:35.276365,-28
16:39:35.324344,-31
16:39:35.372317,-34
16:39:35.420326,-34
16:39:35.468337,-34
16:39:35.516384,-35
16:39:35.532679,-36
16:39:35.580475,-37
16:39:35.628308,-38
16:39:35.644440,-38
16:39:35.660196,-38
16:39:35.676160,-37
16:39:35.679275,-37
16:39:35.740070,-37
16:39:35.740903,-36
16:39:35.756468,-36
16:39:35.772358,-36
16:39:35.789027,-37
16:39:35.804814,-37
16:39:35.852285,-37
16:39:35.868518,-38
16:39:35.884419,-38
16:39:35.900174,-38
16:39:35.948270,-39
16:39:35.996345,-39
16:39:36.012189,-39
16:39:36.060155,-40
16:39:36.076087,-41
16:39:36.124126,-41
16:39:36.139875,-42
16:39:36.188207,-43
16:39:36.236116,-44
16:39:36.284179,-45
16:39:36.300084,-45
16:39:36.348195,-45
16:39:36.363806,-46
16:39:36.412089,-46
16:39:36.413172,-47
16:39:36.475799,-47
16:39:36.476758,-47
16:39:36.492594,-47
16:39:36.508344,-47
16:39:36.556805,-47
16:39:36.572360,-46
16:39:36.620297,-46
16:39:36.636584,-45
16:39:36.684286,-45
16:39:36.700701,-44
16:39:36.716367,-44
16:39:36.764232,-44
16:39:36.780723,-43
16:39:36.796115,-43
16:39:36.844204,-43
16:39:36.892185,-43
16:39:36.908008,-43
16:39:36.924038,-44
16:39:36.926603,-44
16:39:36.987786,-44
16:39:36.988652,-44
16:39:37.004429,-44
16:39:37.020314,-44
16:39:37.036263,-44
16:39:37.052273,-45
16:39:37.068595,-44
16:39:37.084198,-44
16:39:37.100083,-45
16:39:37.148013,-45
16:39:37.163848,-45
16:39:37.164685,-45
16:39:37.227769,-45
16:39:37.228817,-45
16:39:37.276481,-44
16:39:37.292455,-44
16:39:37.340389,-43
16:39:37.356241,-42
16:39:37.404173,-42
16:39:37.420255,-41
16:39:37.468235,-37
16:39:37.516171,-37
16:39:37.532428,-36
16:39:37.580420,-36
16:39:37.596259,-35
16:39:37.612970,-35
16:39:37.628287,-35
16:39:37.676301,-35
16:39:37.692207,-34
16:39:37.740346,-34
16:39:37.756066,-33
16:39:37.804158,-33
16:39:37.852166,-33
16:39:37.868036,-33
16:39:37.883888,-33
16:39:37.899778,-33
16:39:37.900606,-34
16:39:37.916321,-34
16:39:37.932166,-33
16:39:37.948280,-33
16:39:37.996051,-36
16:39:38.012285,-36
16:39:38.028175,-35
16:39:38.076083,-35
16:39:38.092206,-35
16:39:38.108025,-34
16:39:38.156294,-34
16:39:38.172068,-34
16:39:38.187903,-33
16:39:38.235796,-33
16:39:38.236607,-32
16:39:38.299663,-32
16:39:38.300597,-32
16:39:38.348075,-31
16:39:38.364303,-30
16:39:38.412116,-28
16:39:38.460193,-27
16:39:38.508131,-27
16:39:38.571634,-25
16:39:38.619790,-24
16:39:38.667792,-24
16:39:38.715833,-21
16:39:38.763916,-19
16:39:38.812213,-17
16:39:38.860142,-15
16:39:38.908048,-13
16:39:38.956064,-11
16:39:39.004088,-9
16:39:39.052129,-7
16:39:39.099986,-5
16:39:39.116016,-6
16:39:39.164031,-6
16:39:39.211993,-7
16:39:39.228007,-8
16:39:39.275867,-8
16:39:39.323949,-10
16:39:39.372002,-11
16:39:39.387838,-11
16:39:39.435825,-12
16:39:39.483902,-13
16:39:39.531980,-14
16:39:39.579961,-17
16:39:39.627992,-19
16:39:39.676026,-22
16:39:39.723993,-24
16:39:39.772087,-27
16:39:39.819957,-28
16:39:39.867982,-30
16:39:39.916045,-30
16:39:39.932066,-31
16:39:39.980136,-30
16:39:39.996447,-29
16:39:40.043862,-29
16:39:40.060130,-29
16:39:40.075885,-29
16:39:40.092177,-29
16:39:40.107509,-29
16:39:40.155667,-29
16:39:40.203856,-27
16:39:40.251946,-25
16:39:40.300019,-23
16:39:40.315946,-22
16:39:40.363810,-22
16:39:40.379528,-22
16:39:40.380303,-22
16:39:40.396126,-22
16:39:40.444031,-22
16:39:40.492131,-24
16:39:40.539915,-26
16:39:40.587934,-28
16:39:40.604259,-29
16:39:40.619983,-29
16:39:40.635978,-28
16:39:40.652030,-28
16:39:40.668129,-28
16:39:40.715978,-26
16:39:40.763904,-24
16:39:40.811901,-24
16:39:40.859921,-25
16:39:40.908062,-26
16:39:40.955884,-29
16:39:40.971929,-29
16:39:40.987974,-28
16:39:41.035862,-28
16:39:41.083928,-27
16:39:41.131985,-24
16:39:41.179909,-22
16:39:41.227909,-18
16:39:41.276013,-15
16:39:41.323874,-13
16:39:41.371878,-11
16:39:41.419854,-9
16:39:41.467829,-7
16:39:41.515918,-4
16:39:41.532353,0
16:39:41.579803,-4
16:39:41.627880,-6
16:39:41.675851,-7
16:39:41.723838,-8
16:39:41.739924,-8
16:39:41.787825,-8
16:39:41.803926,-8
16:39:41.819925,-8
16:39:41.835849,-8
16:39:41.851842,-9
16:39:41.899976,-9
16:39:41.947773,-9
16:39:41.995888,-7
16:39:42.043720,-8
16:39:42.091773,-9
16:39:42.107700,-9
16:39:42.155623,-7
16:39:42.203702,-6
16:39:42.251768,-6
16:39:42.299689,-6
16:39:42.347724,-5
16:39:42.395710,-3
16:39:42.443943,-1
16:39:42.491728,-1
16:39:42.507585,0
16:39:42.555700,3
16:39:42.571372,3
16:39:42.572245,2
16:39:42.619733,2
16:39:42.635834,2
16:39:42.651854,2
16:39:42.699778,0
16:39:42.747813,-4
16:39:42.795811,-6
16:39:42.843723,-8
16:39:42.891920,-10
16:39:42.940074,-14
16:39:42.987727,-17
16:39:43.035803,-19
16:39:43.083728,-21
16:39:43.131669,-22
16:39:43.195312,-24
16:39:43.243345,-26
16:39:43.291416,-26
16:39:43.339477,-29
16:39:43.387651,-32
16:39:43.436058,-30
16:39:43.483651,-28
16:39:43.531773,-26
16:39:43.579781,-24
16:39:43.627886,-22
16:39:43.675615,-21
16:39:43.723888,-19
16:39:43.771711,-17
16:39:43.819704,-13
16:39:43.867807,-12
16:39:43.915675,-11
16:39:43.963619,-9
16:39:44.011662,-8
16:39:44.059635,-7
16:39:44.107813,-6
16:39:44.155801,-6
16:39:44.203670,-6
16:39:44.251867,-6
16:39:44.267882,-6
16:39:44.285200,-7
16:39:44.331723,-8
16:39:44.379702,-10
16:39:44.427702,-11
16:39:44.443755,-12
16:39:44.491682,-13
16:39:44.539591,-14
16:39:44.587655,-15
16:39:44.603745,-15
16:39:44.651634,-17
16:39:44.699797,-15
16:39:44.747574,-13
16:39:44.795547,-12
16:39:44.843678,-10
16:39:44.891753,-9
16:39:44.939641,-8
16:39:44.987738,-6
16:39:45.035757,-3
16:39:45.083576,-2
16:39:45.131645,-1
16:39:45.147910,-1
16:39:45.195541,-1
16:39:45.243711,0
16:39:45.291544,0
16:39:45.339599,-1
16:39:45.387557,0
16:39:45.435566,0
16:39:45.483467,1
16:39:45.531658,0
16:39:45.547670,0
16:39:45.595544,0
16:39:45.643551,-2
16:39:45.691501,-4
16:39:45.739505,-5
16:39:45.787528,-6
16:39:45.835568,-8
16:39:45.851593,-8
16:39:45.899689,-9
16:39:45.947499,-7
16:39:45.995727,-6
16:39:46.043536,-5
16:39:46.092029,-3
16:39:46.139861,-2
16:39:46.187702,0
16:39:46.203613,1
16:39:46.252545,1
16:39:46.267549,2
16:39:46.315501,2
16:39:46.331278,2
16:39:46.347147,2
16:39:46.348195,3
16:39:46.363763,3
16:39:46.411430,3
16:39:46.427641,3
16:39:46.443675,4
16:39:46.459601,4
16:39:46.475475,4
16:39:46.491254,4
16:39:46.507049,4
16:39:46.507821,4
16:39:46.523571,4
16:39:46.539900,4
16:39:46.555625,4
16:39:46.571673,3
16:39:46.587467,4
16:39:46.603327,4
16:39:46.619631,4
16:39:46.621254,4
16:39:46.635540,4
16:39:46.651605,4
16:39:46.667693,3
16:39:46.683648,3
16:39:46.699420,3
16:39:46.715332,3
16:39:46.731100,3
16:39:46.731865,3
16:39:46.747834,3
16:39:46.763572,3
16:39:46.779601,3
16:39:46.827767,3
16:39:46.844000,2
16:39:46.859500,3
16:39:46.875477,2
16:39:46.891052,3
16:39:46.894861,3
16:39:46.907684,3
16:39:46.955502,3
16:39:46.971543,3
16:39:46.987754,3
16:39:47.003588,3
16:39:47.019458,3
16:39:47.067613,3
16:39:47.083430,3
16:39:47.099158,3
16:39:47.100053,3
16:39:47.115547,3
16:39:47.131683,3
16:39:47.147628,3
16:39:47.163978,3
16:39:47.179611,3
16:39:47.227695,3
16:39:47.243296,3
16:39:47.291240,2
16:39:47.339300,1
16:39:47.387266,0
16:39:47.435438,-1
16:39:47.483305,-4
16:39:47.531275,-5
16:39:47.579304,-6
16:39:47.627251,-9
16:39:47.675380,-11
16:39:47.723506,-13
16:39:47.771368,-14
16:39:47.819361,-15
16:39:47.835386,-16
16:39:47.883410,-17
16:39:47.931470,-18
16:39:47.979366,-19
16:39:47.995770,-20
16:39:48.011328,-20
16:39:48.059336,-20
16:39:48.107342,-21
16:39:48.155370,-21
16:39:48.171291,-21
16:39:48.187280,-20
16:39:48.235177,-19
16:39:48.283245,-18
16:39:48.299102,-17
16:39:48.347128,-17
16:39:48.395086,-14
16:39:48.443361,-12
16:39:48.491234,-11
16:39:48.539297,-12
16:39:48.587477,-13
16:39:48.637420,-14
16:39:48.651199,-15
16:39:48.667069,-14
16:39:48.715213,-14
16:39:48.763219,-15
16:39:48.811301,-16
16:39:48.859310,-17
16:39:48.907393,-18
16:39:48.955234,-19
16:39:49.003315,-20
16:39:49.019380,-21
16:39:49.067251,-21
16:39:49.115264,-20
16:39:49.163473,-17
16:39:49.211242,-16
16:39:49.259271,-16
16:39:49.307396,-15
16:39:49.355297,-13
16:39:49.403280,-9
16:39:49.451373,-5
16:39:49.499231,-3
16:39:49.547190,-2
16:39:49.595245,-2
16:39:49.611386,-1
16:39:49.659181,0
16:39:49.707251,-1
16:39:49.755240,-1
16:39:49.803218,-1
16:39:49.819414,0
16:39:49.867317,2
16:39:49.915181,4
16:39:49.963255,5
16:39:49.979574,6
16:39:50.027257,3
16:39:50.075320,2
16:39:50.123215,0
16:39:50.139230,-1
16:39:50.187226,-4
16:39:50.235111,-7
16:39:50.283233,-10
16:39:50.299052,-10
16:39:50.347064,-10
16:39:50.362892,-10
16:39:50.378755,-9
16:39:50.381721,-9
16:39:50.427121,-7
16:39:50.475151,-4
16:39:50.523156,-3
16:39:50.539320,-3
16:39:50.555588,-4
16:39:50.571296,-4
16:39:50.619232,-4
16:39:50.635487,-5
16:39:50.683114,-4
16:39:50.699449,-3
16:39:50.747195,-2
16:39:50.795161,0
16:39:50.811028,1
16:39:50.859114,2
16:39:50.907119,3
16:39:50.922830,3
16:39:50.923602,2
16:39:50.971131,2
16:39:50.987195,2
16:39:51.003285,2
16:39:51.019303,1
16:39:51.069521,1
16:39:51.083686,1
16:39:51.099279,1
16:39:51.115097,1
16:39:51.130902,1
16:39:51.131743,1
16:39:51.147263,1
16:39:51.163492,1
16:39:51.179541,1
16:39:51.227254,1
16:39:51.243213,2
16:39:51.291295,3
16:39:51.307428,3
16:39:51.355196,2
16:39:51.403093,2
16:39:51.418971,2
16:39:51.434823,3
16:39:51.437296,2
16:39:51.451154,2
16:39:51.467389,2
16:39:51.515098,2
16:39:51.531328,1
16:39:51.579099,0
16:39:51.627073,0
16:39:51.643195,0
16:39:51.659518,0
16:39:51.707271,0
16:39:51.723131,0
16:39:51.738841,-1
16:39:51.786879,-1
16:39:51.802720,-2
16:39:51.850692,-2
16:39:51.851505,-2
16:39:51.899067,-1
16:39:51.915252,-2
16:39:51.931185,-2
16:39:51.947141,-1
16:39:51.963603,-1
16:39:52.011198,-1
16:39:52.027134,0
16:39:52.042965,-1
16:39:52.091121,-2
16:39:52.139174,-3
16:39:52.187204,-4
16:39:52.235053,-6
16:39:52.283240,-7
16:39:52.331047,-8
16:39:52.379090,-10
16:39:52.427017,-11
16:39:52.475020,-13
16:39:52.522996,-14
16:39:52.571099,-16
16:39:52.619019,-18
16:39:52.667028,-20
16:39:52.714944,-22
16:39:52.763002,-24
16:39:52.811096,-27
16:39:52.858995,-29
16:39:52.906984,-31
16:39:52.954985,-33
16:39:52.971190,-33
16:39:52.987089,-32
16:39:53.003186,-33
16:39:53.019063,-32
16:39:53.066990,-31
16:39:53.083108,-31
16:39:53.131041,-30
16:39:53.179057,-29
16:39:53.226959,-27
16:39:53.275078,-24
16:39:53.323143,-21
16:39:53.370971,-17
16:39:53.418986,-16
16:39:53.467069,-13
16:39:53.515064,-10
16:39:53.563145,-8
16:39:53.611033,-7
16:39:53.659096,-5
16:39:53.707143,-4
16:39:53.754947,-3
16:39:53.803147,-2
16:39:53.850932,-1
16:39:53.898948,0
16:39:53.946955,1
16:39:53.994880,2
16:39:54.042844,3
16:39:54.091143,4
16:39:54.139134,5
16:39:54.186902,6
16:39:54.234918,6
16:39:54.282856,5
16:39:54.330938,4
16:39:54.347317,4
16:39:54.394886,2
16:39:54.442861,0
16:39:54.491006,-1
16:39:54.539379,-2
16:39:54.587047,-3
16:39:54.634926,-5
16:39:54.682911,-6
16:39:54.730896,-7
16:39:54.778846,-8
16:39:54.826854,-9
16:39:54.875135,-10
16:39:54.923092,-11
16:39:54.970855,-10
16:39:55.018834,-11
16:39:55.066884,-13
16:39:55.115081,-15
16:39:55.162833,-16
16:39:55.226380,-17
16:39:55.274538,-18
16:39:55.322751,-18
16:39:55.370658,-17
16:39:55.418834,-16
16:39:55.434612,-16
16:39:55.482612,-14
16:39:55.530569,-13
16:39:55.546597,-13
16:39:55.594488,-13
16:39:55.595288,-12
16:39:55.611124,-13
16:39:55.626964,-13
16:39:55.643048,-13
16:39:55.690813,-13
16:39:55.738915,-16
16:39:55.786797,-17
16:39:55.834933,-18
16:39:55.882835,-17
16:39:55.898855,0
16:39:55.946754,-18
16:39:55.963108,-18
16:39:56.010921,-19
16:39:56.058736,-21
16:39:56.108780,-23
16:39:56.154722,-24
16:39:56.202783,-25
16:39:56.250795,-25
16:39:56.298872,-27
16:39:56.314877,-27
16:39:56.330872,-28
16:39:56.378811,-28
16:39:56.426709,-28
16:39:56.442853,-28
16:39:56.490940,-28
16:39:56.506983,-28
16:39:56.554770,-28
16:39:56.602777,-24
16:39:56.650685,-22
16:39:56.667088,-22
16:39:56.714838,-20
16:39:56.730796,-20
16:39:56.778680,-18
16:39:56.826665,-17
16:39:56.874689,-15
16:39:56.922844,-12
16:39:56.970839,-10
16:39:57.018678,-9
16:39:57.066895,-8
16:39:57.114816,-6
16:39:57.162675,-4
16:39:57.210872,-3
16:39:57.258738,-4
16:39:57.274784,-5
16:39:57.322892,-5
16:39:57.338985,-6
16:39:57.386624,-7
16:39:57.434715,-10
16:39:57.482819,-13
16:39:57.530632,-16
16:39:57.578778,-17
16:39:57.626644,-19
16:39:57.674740,-21
16:39:57.723161,-23
16:39:57.786128,-26
16:39:57.834320,-28
16:39:57.882370,-31
16:39:57.930579,-34
16:39:57.978448,-35
16:39:58.026670,-37
16:39:58.074721,-40
16:39:58.122652,-43
16:39:58.138530,-42
16:39:58.186684,-42
16:39:58.202375,-42
16:39:58.218245,-41
16:39:58.266281,-41
16:39:58.267421,-40
16:39:58.282711,-40
16:39:58.330637,-39
16:39:58.346728,-39
16:39:58.362832,-39
16:39:58.410755,-39
16:39:58.426948,-38
16:39:58.474581,-38
16:39:58.490674,-37
16:39:58.538498,-36
16:39:58.586550,-36
16:39:58.602981,-36
16:39:58.618723,-36
16:39:58.634822,-36
16:39:58.682793,-35
16:39:58.730519,-35
16:39:58.778558,-34
16:39:58.826560,-34
16:39:58.842656,-34
16:39:58.890529,-32
16:39:58.906591,-32
16:39:58.954624,-32
16:39:58.970454,-31
16:39:59.018502,-31
16:39:59.066530,-29
16:39:59.082456,-30
16:39:59.098341,-30
16:39:59.099197,-29
16:39:59.114895,-30
16:39:59.130762,-30
16:39:59.146640,-29
16:39:59.194518,-29
16:39:59.210822,-28
16:39:59.258510,-28
16:39:59.306873,-27
16:39:59.354531,-25
16:39:59.370727,-26
16:39:59.386995,-26
16:39:59.402767,-25
16:39:59.450534,-26
16:39:59.498689,-26
16:39:59.514680,-26
16:39:59.530533,-26
16:39:59.546243,-26
16:39:59.594304,-26
16:39:59.642349,-26
16:39:59.691015,-25
16:39:59.706382,-25
16:39:59.722509,-24
16:39:59.770374,-24
16:39:59.771501,-24
16:39:59.786547,-23
16:39:59.834456,-22
16:39:59.850717,-22
16:39:59.866830,-23
16:39:59.882768,-23
16:39:59.898744,-22
16:39:59.946578,-22
16:39:59.994446,-21
16:40:00.010721,-20
16:40:00.058442,-20
16:40:00.074718,-19
16:40:00.123203,-19
16:40:00.138445,-18
16:40:00.154313,-18
16:40:00.170107,-18
16:40:00.170894,-18
16:40:00.234080,-18
16:40:00.234953,-18
16:40:00.250534,-18
16:40:00.298551,-18
16:40:00.314658,-19
16:40:00.362583,-20
16:40:00.410550,-20
16:40:00.426555,-21
16:40:00.474470,-22
16:40:00.522731,-23
16:40:00.538591,-24
16:40:00.586456,-25
16:40:00.634538,-25
16:40:00.682416,-26
16:40:00.730671,-27
16:40:00.778417,-26
16:40:00.826626,-27
16:40:00.874408,-27
16:40:00.890522,-27
16:40:00.938491,-27
16:40:00.986384,-27
16:40:01.002525,-27
16:40:01.050381,-27
16:40:01.066608,-26
16:40:01.114398,-26
16:40:01.130663,-25
16:40:01.178454,-24
16:40:01.194648,-24
16:40:01.242544,-23
16:40:01.290345,-23
16:40:01.338357,-23
16:40:01.354495,-23
16:40:01.370467,-23
16:40:01.386490,-23
16:40:01.434417,-23
16:40:01.482337,-25
16:40:01.530420,-25
16:40:01.578316,-25
16:40:01.594444,-26
16:40:01.642527,-27
16:40:01.690453,-27
16:40:01.706464,-28
16:40:01.754590,-29
16:40:01.802396,-30
16:40:01.850354,-32
16:40:01.898273,-33
16:40:01.946376,-33
16:40:01.962685,-34
16:40:02.010388,-33
16:40:02.058377,-33
16:40:02.074414,-33
16:40:02.122437,-33
16:40:02.138576,-33
16:40:02.154397,-33
16:40:02.170713,-33
16:40:02.186168,-33
16:40:02.201889,-32
16:40:02.204658,-32
16:40:02.218510,-32
16:40:02.266356,-32
16:40:02.282385,-32
16:40:02.298420,-31
16:40:02.314529,-31
16:40:02.362379,-31
16:40:02.378806,-30
16:40:02.394638,-31
16:40:02.410489,-31
16:40:02.425980,-30
16:40:02.474252,-31
16:40:02.490030,-31
16:40:02.491199,-31
16:40:02.506419,-32
16:40:02.522470,-32
16:40:02.538393,-32
16:40:02.554433,-32
16:40:02.602285,-32
16:40:02.618354,-33
16:40:02.666284,-33
16:40:02.682382,-34
16:40:02.698281,-34
16:40:02.714004,-34
16:40:02.762238,-34
16:40:02.778010,-35
16:40:02.826090,-35
16:40:02.874087,-35
16:40:02.889822,-35
16:40:02.937958,-36
16:40:02.986038,-35
16:40:03.034050,-33
16:40:03.050054,-33
16:40:03.097947,-30
16:40:03.113864,-30
16:40:03.114838,-31
16:40:03.162351,-32
16:40:03.178601,-32
16:40:03.194548,-32
16:40:03.242285,-32
16:40:03.258340,-33
16:40:03.274956,-32
16:40:03.290969,-33
16:40:03.306932,-33
16:40:03.322509,-32
16:40:03.370180,-32
16:40:03.386078,-32
16:40:03.401809,-32
16:40:03.402684,-32
16:40:03.450181,-31
16:40:03.498432,-32
16:40:03.561793,-34
16:40:03.565583,-34
16:40:03.610202,-36
16:40:03.626627,-37
16:40:03.674407,-36
16:40:03.722241,-35
16:40:03.738317,-35
16:40:03.754282,-34
16:40:03.802276,-33
16:40:03.850215,-33
16:40:03.866437,-33
16:40:03.882310,-32
16:40:03.898477,-32
16:40:03.914357,-33
16:40:03.930373,-32
16:40:03.946155,-32
16:40:03.961709,-32
16:40:03.962582,-33
16:40:03.978542,-33
16:40:04.026171,-33
16:40:04.042384,-33
16:40:04.058242,-34
16:40:04.074230,-34
16:40:04.090325,-34
16:40:04.106155,-34
16:40:04.121970,-34
16:40:04.170121,-34
16:40:04.185889,-34
16:40:04.201723,-35
16:40:04.205367,-35
16:40:04.218322,-35
16:40:04.234570,-35
16:40:04.250295,-35
16:40:04.266731,-35
16:40:04.282214,-35
16:40:04.298078,-35
16:40:04.313864,-35
16:40:04.329917,-35
16:40:04.330881,-35
16:40:04.346289,-35
16:40:04.362313,-35
16:40:04.378498,-35
16:40:04.426405,-35
16:40:04.474234,-35
16:40:04.490208,-34
16:40:04.538583,-34
16:40:04.554394,-34
16:40:04.570162,-34
16:40:04.586069,-34
16:40:04.602009,-34
16:40:04.617711,-34
16:40:04.618521,-34
16:40:04.634398,-34
16:40:04.650616,-34
16:40:04.666289,-34
16:40:04.682402,-34
16:40:04.698249,-34
16:40:04.714039,-34
16:40:04.729992,-34
16:40:04.730777,0
16:40:04.746656,-33
16:40:04.762601,-33
16:40:04.810234,-32
16:40:04.826488,-32
16:40:04.842014,-32
16:40:04.857894,-33
16:40:04.860430,-33
16:40:04.874622,-33
16:40:04.922266,-33
16:40:04.970090,-33
16:40:04.986194,-32
16:40:05.034168,-32
16:40:05.050358,-32
16:40:05.066219,-32
16:40:05.082460,-31
16:40:05.098492,-31
16:40:05.114256,-31
16:40:05.162219,-31
16:40:05.178188,-31
16:40:05.193987,-30
16:40:05.209820,-30
16:40:05.211003,-31
16:40:05.226341,-31
16:40:05.242442,-31
16:40:05.258561,-31
16:40:05.274614,-30
16:40:05.290251,-30
16:40:05.306230,-30
16:40:05.354082,-30
16:40:05.402093,-30
16:40:05.418034,-30
16:40:05.433856,-30
16:40:05.449685,-30
16:40:05.450500,-30
16:40:05.466487,-30
16:40:05.482242,-31
16:40:05.498281,-31
16:40:05.546106,-31
16:40:05.594166,-31
16:40:05.610304,-31
16:40:05.626168,-31
16:40:05.642158,-31
16:40:05.657893,-30
16:40:05.673787,-30
16:40:05.722041,-33
16:40:05.737718,-33
16:40:05.738795,-33
16:40:05.786136,-33
16:40:05.803454,-33
16:40:05.818461,-34
16:40:05.834288,-34
16:40:05.882108,-34
16:40:05.898140,-35
16:40:05.946437,-35
16:40:05.962135,-35
16:40:05.978179,-36
16:40:06.026251,-36
16:40:06.042449,-37
16:40:06.090023,-37
16:40:06.106028,-37
16:40:06.121815,-38
16:40:06.137655,-38
16:40:06.185706,-38
16:40:06.186773,-38
16:40:06.249789,-36
16:40:06.255924,-36
16:40:06.266094,-36
16:40:06.314020,-36
16:40:06.362016,-36
16:40:06.378243,-36
16:40:06.394479,-36
16:40:06.442080,-36
16:40:06.458159,-36
16:40:06.474158,-35
16:40:06.522055,-35
16:40:06.538082,-34
16:40:06.554467,-34
16:40:06.569868,-34
16:40:06.617917,-34
16:40:06.633888,-34
16:40:06.649555,-33
16:40:06.652427,-34
16:40:06.666143,-33
16:40:06.682162,-33
16:40:06.698150,-33
16:40:06.714322,-33
16:40:06.730213,-33
16:40:06.745903,-33
16:40:06.761652,-33
16:40:06.777555,-33
16:40:06.825536,-33
16:40:06.826321,-33
16:40:06.842056,-33
16:40:06.890011,-33
16:40:06.906123,-33
16:40:06.922044,-33
16:40:06.938253,-33
16:40:06.954109,-33
16:40:06.970111,-33
16:40:06.985813,-33
16:40:07.001653,-33
16:40:07.002449,-33
16:40:07.018070,-34
16:40:07.034239,-34
16:40:07.050334,-34
16:40:07.066061,-34
16:40:07.113943,-34
16:40:07.130210,-34
16:40:07.146221,-34
16:40:07.161966,-34
16:40:07.177676,-34
16:40:07.193584,-34
16:40:07.194511,-34
16:40:07.210204,-34
