--> Angle-of-Arrival Data Log <--
Timestamp, Angle(deg)
13:46:06.798380,-42
13:46:06.969906,-42
13:46:07.181259,-42
13:46:07.446120,-43
13:46:07.619518,-42
13:46:07.883195,-39
13:46:08.067432,-36
13:46:08.248517,-34
13:46:08.523382,-29
13:46:08.738646,-25
13:46:08.971834,-21
13:46:09.116296,-17
13:46:09.263892,-13
13:46:09.423948,-9
13:46:09.474634,-4
13:46:09.700407,-1
13:46:09.853988,2
13:46:09.971300,6
13:46:10.155532,11
13:46:10.397750,15
13:46:10.545665,19
13:46:10.678187,23
13:46:10.852020,27
13:46:10.953887,32
13:46:11.073659,35
13:46:11.181942,36
13:46:11.384451,37
13:46:11.538429,40
13:46:11.649891,39
13:46:11.953794,38
13:46:12.096048,37
13:46:12.273353,35
13:46:12.393810,32
13:46:12.483561,29
13:46:12.560724,25
13:46:12.638420,22
13:46:12.759885,18
13:46:12.870916,14
13:46:13.026311,9
13:46:13.182145,6
13:46:13.366605,2
13:46:13.647690,-1
13:46:13.761153,-4
13:46:13.910215,-8
13:46:14.030917,-10
13:46:14.215898,-13
13:46:14.364477,-16
13:46:14.519703,-19
13:46:14.637583,-21
13:46:14.804569,-24
13:46:15.024733,-26
13:46:15.160887,-27
13:46:15.300081,-28
13:46:15.550159,-29
13:46:15.809331,-29
13:46:15.947231,-28
13:46:16.162168,-27
13:46:16.415723,-26
13:46:16.477770,-25
13:46:16.695019,-24
13:46:16.888097,-23
13:46:17.017104,-22
13:46:17.184080,-21
13:46:17.298639,-21
13:46:17.475267,-21
13:46:17.768182,-21
13:46:17.903202,-22
13:46:18.037164,-21
13:46:18.197056,-21
13:46:18.434822,-21
13:46:18.562464,-21
13:46:18.764001,-21
13:46:18.971450,-22
13:46:19.160968,-23
13:46:19.267841,-24
13:46:19.431582,-26
13:46:19.597871,-26
13:46:19.810649,-27
13:46:19.972086,-28
13:46:20.078285,-29
13:46:20.273843,-31
13:46:20.458602,-31
13:46:20.669980,-32
13:46:20.893118,-31
13:46:21.021248,-30
13:46:21.259204,-29
13:46:21.511715,0
13:46:21.746242,-28
13:46:22.005488,-28
13:46:22.147309,-27
13:46:22.336311,-27
13:46:22.482439,-26
13:46:22.683025,-25
13:46:22.839970,-24
13:46:22.906244,-23
13:46:23.105631,-22
13:46:23.221885,-21
